,Unnamed: 0,user_id,age,Language,city,state,country
47052,47052,175266,49.0,9,gallup mills,vermont,usa
47056,47056,213298,34.74389988072476,9,northumberland,pennsylvania,usa
47062,47062,230044,50.0,9,harrisburg,pennsylvania,usa
47064,47064,240307,34.74389988072476,9,wentzville,missouri,usa
47066,47066,245058,26.0,9,decatur,georgia,usa
47067,47067,247322,36.0,9,winthrop,maine,usa
47068,47068,250398,50.0,9,hanover park,illinois,usa
47071,47071,255454,34.74389988072476,9,key west,florida,usa
47073,47073,9574,33.0,en,lansing,michigan,usa
47080,47080,32862,34.74389988072476,en,bloomington,indiana,usa
47083,47083,59180,55.0,en,philadelphia,pennsylvania,usa
47085,47085,68227,34.74389988072476,en,el paso,texas,usa
47087,47087,71183,32.0,en,dublin,leinster,ireland
47090,47090,82671,64.0,en,orlando,florida,usa
47097,47097,145652,34.74389988072476,en,portland,oregon,usa
47098,47098,146607,29.0,en,tucson,arizona,usa
47099,47099,146784,21.0,en,stafford springs,connecticut,usa
47101,47101,156644,34.74389988072476,en,fountain valley,california,usa
47102,47102,159004,35.0,en,cincinnati,ohio,usa
47105,47105,174581,59.0,en,annapolis,",",
47111,47111,215801,42.0,en,santa clara,california,usa
47113,47113,218273,44.0,en,richmond,virginia,usa
47120,47120,244900,34.74389988072476,en,baton rouge,louisiana,usa
47128,47128,265192,34.74389988072476,en,seattle,washington,usa
47131,47131,274319,30.0,en,landers,california,usa
47132,47132,277873,34.74389988072476,en,honolulu,hawaii,usa
47135,47135,3104,27.0,en,watertown,massachusetts,usa
47146,47146,10313,37.0,en,bynum,north carolina,usa
47151,47151,13393,34.74389988072476,en,kettering,ohio,usa
47152,47152,13886,34.74389988072476,en,spokane,washington,usa
47159,47159,19558,34.74389988072476,en,misawa,aomori prefecture,japan
47162,47162,24626,34.74389988072476,en,omaha,nebraska,usa
47164,47164,29789,34.74389988072476,en,san francisco,california,usa
47171,47171,36547,45.0,en,peoria,illinois,usa
47174,47174,37129,31.0,en,victoria,british columbia,canada
47175,47175,38005,58.0,en,vallejo,california,usa
47181,47181,44264,34.74389988072476,en,torrance,california,usa
47183,47183,48382,34.74389988072476,en,bakersfield,california,usa
47184,47184,48430,38.0,en,grass lake,michigan,usa
47189,47189,56490,44.0,en,ithaca,new york,usa
47191,47191,57081,33.0,en,new orleans,louisiana,usa
47196,47196,63904,34.74389988072476,en,gibsonia,pennsylvania,usa
47201,47201,71683,23.0,en,adelaide,south australia,australia
47205,47205,80676,34.74389988072476,en,menlo park,california,usa
47208,47208,84174,27.0,en,madison,wisconsin,usa
47209,47209,85925,34.74389988072476,en,dunkirk,new york,usa
47210,47210,86048,34.74389988072476,en,ann arbor,michigan,usa
47222,47222,99066,32.0,en,lexington,",",
47223,47223,99193,51.0,en,medford,oregon,usa
47229,47229,105430,57.0,en,newport,kentucky,usa
47230,47230,106862,43.0,en,titusville,florida,usa
47231,47231,107099,27.0,en,ann arbor,michigan,usa
47232,47232,107817,34.74389988072476,en,nashua,new hampshire,usa
47233,47233,109502,34.74389988072476,en,new york,new york,usa
47234,47234,110056,34.74389988072476,en,"south pasadena,",california,usa
47242,47242,117751,41.0,en,bellingham,washington,usa
47243,47243,119541,29.0,en,san diego,california,usa
47245,47245,121020,34.74389988072476,en,rochester,minnesota,usa
47248,47248,121534,24.0,en,chicago,illinois,usa
47253,47253,125734,25.0,en,montclair,new jersey,usa
47254,47254,125940,20.0,en,blacksburg,virginia,usa
47255,47255,126123,40.0,en,falls church,virginia,usa
47258,47258,130241,34.74389988072476,en,bonita,california,usa
47262,47262,133332,33.0,en,moore,oklahoma,usa
47264,47264,136137,34.74389988072476,en,kenner,louisiana,usa
47267,47267,137515,58.0,en,gurnee,illinois,usa
47272,47272,140947,46.0,en,elburn,illinois,usa
47273,47273,141580,34.74389988072476,en,philadelphia,,usa
47277,47277,150221,55.0,en,fairhope,alabama,usa
47279,47279,155141,31.0,en,knoxville,tennessee,usa
47281,47281,156816,45.0,en,cumberland,maryland,usa
47283,47283,157959,34.74389988072476,en,palm beach gardens,florida,usa
47286,47286,160344,31.0,en,newtown,pennsylvania,usa
47291,47291,161708,34.74389988072476,en,takoma park,maryland,usa
47294,47294,162882,34.74389988072476,en,buffalo,new york,usa
47304,47304,185360,26.0,en,marietta,georgia,usa
47312,47312,190676,34.0,en,rochester,minnesota,usa
47313,47313,191638,44.0,en,bettendorf,",",
47318,47318,196352,34.0,en,newton,massachusetts,usa
47321,47321,198860,38.0,en,indianapolis,indiana,usa
47323,47323,201117,20.0,en,springfield,missouri,usa
47324,47324,202162,26.0,en,san francisco,california,usa
47326,47326,203973,34.74389988072476,en,san francisco,california,usa
47328,47328,205111,26.0,en,oxford,ohio,usa
47332,47332,208167,34.74389988072476,en,ames,iowa,usa
47334,47334,211098,34.74389988072476,en,clarksville,tennessee,usa
47335,47335,211269,37.0,en,crewe,cheshire,united kingdom
47337,47337,212027,45.0,en,alhambra,california,usa
47340,47340,216219,46.0,en,lyons,oregon,usa
47341,47341,217055,34.74389988072476,en,venice,california,usa
47346,47346,220753,34.74389988072476,en,beaverton,",",
47349,47349,224830,34.74389988072476,en,indianapolis,indiana,usa
47351,47351,225803,34.74389988072476,en,oakland,california,usa
47358,47358,232403,49.0,en,simi valley,california,usa
47359,47359,232777,34.74389988072476,en,chicago,illinois,usa
47362,47362,233374,30.0,en,ardmore,pennsylvania,usa
47363,47363,234477,34.74389988072476,en,montreal,quebec,canada
47364,47364,235106,54.0,en,silver spring,maryland,usa
47366,47366,236179,34.74389988072476,en,spokane,washington,usa
47370,47370,240790,34.74389988072476,en,edinburgh,scotland,united kingdom
47371,47371,241048,34.74389988072476,en,iwakuni,"iwakuni,",
47380,47380,255490,34.74389988072476,en,port angeles,washington,usa
47381,47381,258280,30.0,en,matsuyama-shi,ehime-ken,japan
47384,47384,259768,31.0,en,houston,texas,usa
47386,47386,262557,70.0,en,pinellas park,florida,usa
47389,47389,266741,34.74389988072476,en,portland,oregon,usa
47392,47392,268198,24.0,en,seattle,washington,usa
47393,47393,268618,34.74389988072476,en,bloomfield,new jersey,usa
47397,47397,274124,34.74389988072476,en,waltham,massachusetts,usa
47399,47399,276203,34.74389988072476,en,ithaca,new york,usa
47400,47400,430,34.74389988072476,9,silver spring,maryland,usa
47403,47403,11315,34.74389988072476,9,doonside,new south wales,australia
47404,47404,21450,51.0,9,chattanooga,tennessee,usa
47408,47408,153188,34.74389988072476,9,san francisco,california,usa
47419,47419,431,40.0,9,ridgway,pennsylvania,usa
47433,47433,69907,80.0,9,ocala,florida,usa
47441,47441,123779,34.74389988072476,9,yarmouth,nova scotia,canada
47447,47447,138259,34.74389988072476,9,oak point,texas,usa
47448,47448,144583,47.0,9,magill,south australia,australia
47449,47449,144962,34.74389988072476,9,kelso,washington,usa
47450,47450,153787,34.74389988072476,9,glendale,missouri,usa
47453,47453,176037,74.0,9,manning,south carolina,usa
47455,47455,191589,55.0,9,san francisco,california,usa
47456,47456,196036,34.74389988072476,9,san francisco,california,usa
47458,47458,198767,65.0,9,sebring,florida,usa
47459,47459,200125,20.0,9,ballarat,victoria,australia
47464,47464,209085,34.74389988072476,9,hod hasharon,sharon,israel
47466,47466,216950,41.0,9,ballarat,victoria,australia
47477,47477,432,34.74389988072476,en,kansas city,missouri,usa
47478,47478,83049,35.0,en,san jose,california,usa
47481,47481,3422,14.0,en,gawler east,south australia,australia
47487,47487,15503,34.74389988072476,en,mesa,arizona,usa
47494,47494,36502,34.74389988072476,en,surrey,british columbia,canada
47500,47500,55409,31.0,en,glasgow,scotland,united kingdom
47510,47510,89125,19.0,en,adelaide,south australia,australia
47512,47512,95948,53.0,en,remsen,iowa,usa
47515,47515,102096,36.0,en,austin,texas,usa
47526,47526,127854,34.74389988072476,en,redmond,washington,usa
47556,47556,235866,34.74389988072476,en,phoenix,arizona,usa
47563,47563,250419,32.0,en,singapore,singapore,singapore
47571,47571,162784,24.0,en,west liberty,iowa,usa
47573,47573,246609,20.0,en,fresno,california,united states
47574,47574,250557,34.74389988072476,en,oakland,"california,",
47575,47575,272623,34.74389988072476,en,yarmouth,nova scotia,canada
47577,47577,433,48.0,9,smock,pennsylvania,usa
47581,47581,12614,51.0,9,youngsville,louisiana,usa
47588,47588,112914,34.74389988072476,en,alameda,california,usa
47590,47590,140685,32.0,en,springwater,new york,usa
47591,47591,183070,36.0,en,manchester,new hampshire,usa
47592,47592,225576,34.74389988072476,en,west linn,oregon,usa
47599,47599,4149,34.74389988072476,en,highland,utah,usa
47601,47601,5956,27.0,en,indianapolis,indiana,usa
47602,47602,6611,22.0,en,oradea,,romania
47603,47603,11124,30.0,en,union city,new jersey,usa
47605,47605,11928,28.0,en,fort worth,texas,usa
47606,47606,14181,34.74389988072476,en,thomaston,georgia,usa
47617,47617,24669,34.74389988072476,en,grand island,new york,usa
47621,47621,27395,48.0,en,gladewater,texas,usa
47622,47622,27551,56.0,en,apache junction,arizona,usa
47625,47625,29763,56.0,en,bourbonnais,illinois,usa
47628,47628,30813,34.74389988072476,en,early,texas,usa
47639,47639,36623,34.74389988072476,en,valparaiso,indiana,usa
47641,47641,40222,33.0,en,san diego,california,usa
47646,47646,45042,38.0,en,westerville,ohio,usa
47647,47647,45435,34.74389988072476,en,minneapolis,minnesota,usa
47648,47648,47050,55.0,en,cottonwood,california,usa
47653,47653,50533,36.0,en,waterloo,new york,usa
47656,47656,54281,20.0,en,middleton,new hampshire,usa
47657,47657,55085,34.74389988072476,en,red oak,texas,usa
47664,47664,57302,32.0,en,ames,iowa,usa
47666,47666,59102,35.0,en,plantation,florida,usa
47667,47667,59203,31.0,en,didcot,oxfordshire,united kingdom
47668,47668,59412,53.0,en,ormond beach,florida,usa
47671,47671,65207,20.0,en,columbia station,ohio,usa
47674,47674,74395,54.0,en,hewitt,new jersey,usa
47680,47680,80214,34.74389988072476,en,fenton,missouri,usa
47684,47684,82481,46.0,en,panama city,florida,usa
47687,47687,87492,45.0,en,hampton cove,alabama,usa
47688,47688,88181,34.74389988072476,en,columbia,maryland,usa
47692,47692,90966,45.0,en,winchester,virginia,usa
47696,47696,93751,59.0,en,monroe,washington,usa
47698,47698,94781,34.74389988072476,en,edgerton,wisconsin,usa
47702,47702,97905,42.0,en,las cruces,new mexico,usa
47703,47703,100984,34.74389988072476,en,medford,oregon,usa
47704,47704,101671,43.0,en,broken arrow,oklahoma,usa
47706,47706,102189,27.0,en,bartlett,illinois,usa
47709,47709,108316,67.0,en,denver,colorado,usa
47710,47710,110033,61.0,en,montgomery,alabama,usa
47722,47722,115883,37.0,en,lubbock,texas,usa
47723,47723,116721,24.0,en,middleton,new hampshire,usa
47724,47724,116817,26.0,en,columbus,georgia,usa
47726,47726,119413,34.74389988072476,en,hemet,california,usa
47731,47731,126360,21.0,en,salem,oregon,usa
47733,47733,126824,24.0,en,o`fallon,illinois,usa
47737,47737,131137,42.0,en,webster groves,missouri,usa
47740,47740,131528,34.74389988072476,en,leesburg,florida,usa
47742,47742,132219,33.0,en,lethbridge,",",
47743,47743,133294,66.0,en,portland,oregon,usa
47745,47745,134999,28.0,en,scottsburg,indiana,usa
47746,47746,135799,50.0,en,detroit,michigan,usa
47749,47749,137487,26.0,en,bloomington,indiana,usa
47752,47752,141067,17.0,en,monroe,ohio,usa
47755,47755,141461,39.0,en,methuen,massachusetts,usa
47760,47760,144262,34.74389988072476,en,jacksonville,florida,usa
47771,47771,156127,27.0,en,kissimmee,florida,usa
47774,47774,161234,41.0,en,millersville,maryland,usa
47778,47778,163579,58.0,en,petaluma,california,usa
47780,47780,164237,31.0,en,ann arbor,michigan,usa
47782,47782,164495,21.0,en,derry,new hampshire,usa
47783,47783,169932,61.0,en,mission,texas,usa
47785,47785,170519,46.0,en,hood river,oregon,usa
47787,47787,171065,32.0,en,yancey,texas,usa
47789,47789,172377,28.0,en,cleveland,ohio,usa
47791,47791,173552,32.0,en,raleigh,north carolina,usa
47795,47795,174856,26.0,en,new york,new york,usa
47797,47797,175463,55.0,en,cambridge,illinois,usa
47802,47802,181436,30.0,en,los angeles,",",
47806,47806,184196,34.74389988072476,en,monroe twp,new jersey,usa
47816,47816,197424,42.0,en,warren,ohio,usa
47819,47819,203105,34.74389988072476,en,leeds,west yorkshire,united kingdom
47822,47822,204793,33.0,en,mchenry,illinois,usa
47830,47830,209621,59.0,en,milan,michigan,usa
47831,47831,210167,34.74389988072476,en,irving,texas,usa
47834,47834,216349,34.74389988072476,en,lancaster,california,usa
47839,47839,222871,52.0,en,shamong,new jersey,usa
47841,47841,223883,34.74389988072476,en,portland,oregon,usa
47845,47845,227672,34.74389988072476,en,steamboat springs,colorado,usa
47848,47848,232599,30.0,en,elm city,north carolina,usa
47849,47849,232925,34.74389988072476,en,north tonawanda,new york,usa
47850,47850,234141,31.0,en,miami,florida,usa
47853,47853,235384,34.74389988072476,en,rio rancho,new mexico,usa
47855,47855,236625,38.0,en,hampton,virginia,usa
47862,47862,244292,34.74389988072476,en,orange park,florida,usa
47870,47870,251325,26.0,en,nottingham,england,united kingdom
47871,47871,254289,34.74389988072476,en,ridgedale`,missouri,usa
47873,47873,257082,45.0,en,macomb,illinois,usa
47874,47874,257971,43.0,en,lee`s summit,missouri,usa
47875,47875,260915,34.74389988072476,en,san diego,california,usa
47892,47892,435,34.74389988072476,en,naples,florida,usa
47893,47893,33489,26.0,en,columbia,missouri,usa
47897,47897,102955,33.0,en,kokomo,indiana,usa
47899,47899,161662,32.0,en,west des moines,iowa,usa
47905,47905,276123,25.0,en,van nuys,california,usa
47906,47906,439,34.74389988072476,en,tiburon,california,usa
47913,47913,440,16.0,en,brookfield,wisconsin,usa
47919,47919,47215,35.0,en,alexandria,virginia,usa
47924,47924,77766,34.74389988072476,en,sultan,washington,usa
47927,47927,81865,27.0,en,edmonton,alberta,canada
47933,47933,95303,27.0,en,somerville,massachusetts,usa
47943,47943,120709,34.74389988072476,en,mississauga,ontario,canada
47954,47954,182749,34.74389988072476,en,vancouver,",",
47961,47961,210738,34.74389988072476,en,stamford,new york,usa
47963,47963,216983,16.0,en,nanaimo,british columbia,canada
47965,47965,224904,27.0,en,trevose,pennsylvania,usa
47966,47966,228636,34.74389988072476,en,burlington,ontario,canada
47970,47970,239160,34.74389988072476,en,london,england,united kingdom
47972,47972,250869,34.74389988072476,en,warren,new jersey,usa
47974,47974,258915,34.74389988072476,en,ames,iowa,usa
47976,47976,260796,54.0,en,boulder junction,wisconsin,usa
47977,47977,262430,34.74389988072476,en,lincoln,rhode island,usa
47980,47980,268148,52.0,en,renton,washington,usa
47993,47993,86819,26.0,en,atlanta,georgia,usa
47999,47999,138307,24.0,en,quantico,virginia,usa
48003,48003,155263,37.0,en,portland,oregon,usa
48004,48004,167329,34.74389988072476,en,pembroke pines,florida,usa
48005,48005,174195,26.0,en,whitehorse,yukon territory,canada
48018,48018,246261,43.0,en,boone,iowa,usa
48019,48019,251035,34.74389988072476,en,huntington beach,california,usa
48024,48024,264061,34.74389988072476,en,boca raton,florida,usa
48029,48029,3628,34.74389988072476,9,easthampton,massachusetts,usa
48031,48031,8238,31.0,9,ambridge,pennsylvania,usa
48036,48036,31841,19.0,9,eugene,oregon,usa
48038,48038,55242,30.0,9,whitby,ontario,canada
48039,48039,57180,51.0,9,haddon township,new jersey,usa
48045,48045,78736,34.74389988072476,9,lewistown,pennsylvania,usa
48046,48046,86555,44.0,9,nisswa,minnesota,usa
48050,48050,109780,25.0,9,denver,colorado,usa
48055,48055,128034,34.74389988072476,9,tigard,oregon,usa
48056,48056,140382,38.0,9,melbourne,victoria,australia
48067,48067,213797,44.0,9,turlock,california,usa
48079,48079,246696,41.0,9,niagara falls,ontario,canada
48080,48080,248502,34.74389988072476,9,charleston,west virginia,usa
48083,48083,266154,35.0,9,coburg,oregon,usa
48087,48087,278798,39.0,9,stayton,oregon,usa
48088,48088,441,34.74389988072476,en,spokane,washington,usa
48090,48090,13958,34.74389988072476,en,grand bay,alabama,usa
48091,48091,31256,34.74389988072476,en,charleston,south carolina,usa
48099,48099,60078,34.74389988072476,en,thousand oaks,california,usa
48117,48117,122469,34.74389988072476,en,jenkintown,pennsylvania,usa
48121,48121,127798,57.0,en,virginia beach,virginia,usa
48124,48124,137272,28.0,en,san diego,california,usa
48125,48125,138303,34.74389988072476,en,rimbey,alberta,canada
48126,48126,140952,34.74389988072476,en,los angeles,california,usa
48134,48134,181386,34.74389988072476,en,rochester,michigan,usa
48138,48138,201594,34.74389988072476,en,toronto,onataio,canada
48140,48140,213202,38.0,en,blenheim,ontario,canada
48141,48141,219911,34.74389988072476,en,rochester,",",
48146,48146,236549,34.74389988072476,en,victor,new york,usa
48149,48149,238096,41.0,en,victor,new york,usa
48152,48152,251327,37.0,en,kearney,nebraska,usa
48157,48157,264709,34.74389988072476,en,burnaby,"british columbia,",
48170,48170,65068,61.0,9,virginia beach,virginia,usa
48171,48171,70916,57.0,9,lee`s summit,missouri,usa
48178,48178,145353,34.74389988072476,9,harvest,alabama,usa
48185,48185,243814,41.0,9,harrisburg,north carolina,usa
48186,48186,277197,34.74389988072476,9,allendale,michigan,usa
48187,48187,444,40.0,en,sweet home,oregon,usa
48192,48192,25641,34.74389988072476,en,st pete beach,florida,usa
48200,48200,141325,34.74389988072476,en,danville,"pennsylvania,",
48205,48205,251440,34.74389988072476,en,st. louis,",",
48206,48206,270731,47.0,en,carson city,nevada,usa
48222,48222,27404,34.74389988072476,9,fresno,california,usa
48226,48226,73741,30.0,9,denver,colorado,usa
48228,48228,84137,34.74389988072476,9,holualoa,hawaii,usa
48235,48235,164871,32.0,9,the woodlands,texas,usa
48240,48240,202673,45.0,9,edmonton,alberta,canada
